name;id;riasec
Kovář strojní;101707;
Kovář ruční;101706;
Lisař-seřizovač na automatizovaných linkách;102179;
Lisař na strojích s manuální obsluhou;102180;
Lisař na protlačovacích lisech;102181;
Hutník vysokopecař;93;Prakticko-technický (R)
Hutník tavič oceli;94;Prakticko-technický (R)
Hutník přípravář vsázky aglomerace;101704;
Hutník tavič neželezných kovů;97;Prakticko-technický (R)
Hutník v recyklaci neželezných kovů;101971;
Obsluha gumárenských zařízení;102832;
Konfekcionér gumárenské výroby;102830;
Lisovač gumárenské výroby;102828;
Seřizovač vstřikovacích lisů pro zpracování plastů;102816;
Obsluha plastikářských zařízení;102815;
Vizuální kontrolor gumárenské výroby;102829;
Technolog zpracování plastů;102809;
Hasič – velitel;103251;
Záchranář – velitel;103252;
Geodet;25023;Prakticko-technický (R)
Pomocný pracovník v zeměměřictví;2901;Prakticko-technický (R)
Geodet specialista;25513;Intelektuálně-výzkumný (I)
Kartograf specialista;25511;Intelektuálně-výzkumný (I)
Kartograf;25021;Prakticko-technický (R)
Geograf specialista;25512;Intelektuálně-výzkumný (I)
Samostatný geodet;25027;Prakticko-technický (R)
Samostatný geograf;25026;Prakticko-technický (R)
Samostatný kartograf;25025;Prakticko-technický (R)
Geograf;25022;Prakticko-technický (R)
Pokus PT;103253;
Nenavázané TP;103254;
Svobodník ozbrojených sil ČR;103255;
Desátník ozbrojených sil ČR;103256;
Četař ozbrojených sil ČR;103257;
Dispečer přenosové elektrické soustavy specialista;103261;
Specialista metodik správy dat o sítích VN, NN;103266;
Specialista energetického dispečinku;103270;
Specialista měření v elektroenergetice;103272;
Energetik specialista distribuční soustavy;103273;
Energetik specialista řídicí soustavy;103275;
Energetik specialista rozvoje elektrické sítě;103276;
Energetik specialista správy elektrické sítě;103277;
Specialista operátor jaderné elektrárny;103278;
Energetik specialista provozu elektrárny;103279;
Technik provozu teplárny specialista;103280;
Samostatný dispečer přenosové elektrické soustavy;103281;
Samostatný technik správy dat o sítích VN, NN;103282;
Samostatný technik energetického dispečinku;103283;
Samostatný technik měření v elektroenergetice;103284;
Samostatný technik provozu distribuční soustavy;103285;
Samostatný technik provozu řídicí soustavy;103286;
Samostatný technik rozvoje elektrické sítě;103287;
Samostatný technik správy elektrické sítě;103288;
Samostatný operátor jaderné elektrárny;103289;
Samostatný pracovník investic a engineeringu v energetice;103290;
Samostatný technik provozu elektrárny;103291;
Samostatný technik rozvoje výroby elektrické energie;103292;
Samostatný technolog elektrárny;103293;
Samostatný technik provozu teplárny;103294;
Samostatný technik rozvoje teplárenství;103295;
Samostatný technolog teplárny;103296;
Klinický psycholog;30449;Sociální (S)
Dispečer rozvodné elektrické soustavy;103297;
Technik správy dat o sítích VN, NN;103298;
Technik energetického dispečinku;103299;
Technik měření v elektroenergetice;103300;
Technik provozu distribuční soustavy;103301;
Technik provozu řídicí soustavy;103302;
Technik údržby ochran;103303;
Kontrolor jakosti v energetice;103304;
Operátor bloku tepelné elektrárny;103305;
Technik provozu elektrárny;103306;
Technik řídící techniky;103307;
Technolog elektrárny;103308;
Operátor kotlů v energetice;103309;
Pokus_PTK_SP;103316;
Rotný ozbrojených sil ČR;103317;
Finanční ředitel;103318;Podnikatelský (E)
Projektový manažer;103319;Podnikatelský (E)
Obchodní ředitel;103320;Podnikatelský (E)
Personální ředitel;103321;Sociální (S)
Poradce systému kvality;103322;Intelektuálně-výzkumný (I)
Provozní ředitel;103323;Podnikatelský (E)
Ředitel interního auditu;103324;Podnikatelský (E)
Ředitel informačních technologií;103325;Intelektuálně-výzkumný (I)
Ředitel investičního rozvoje;103326;Podnikatelský (E)
Manažer kvality;103327;Intelektuálně-výzkumný (I)
Ředitel logistiky;103328;Podnikatelský (E)
Marketingový ředitel;103329;Podnikatelský (E)
Ředitel nákupu;103330;Podnikatelský (E)
Ředitel pro strategii;103331;
Ředitel zákaznických služeb;103332;Podnikatelský (E)
Technický ředitel;103333;Podnikatelský (E)
Výrobní ředitel;103334;Podnikatelský (E)
Manažer kontroly kvality;103335;Intelektuálně-výzkumný (I)
Pokus_PT_P;103336;
Hlavní účetní;103337;Administrativně-správní (C)
Manažer controllingu;103338;
Manažer řízení rizik;103339;
Finanční analytik;103340;Intelektuálně-výzkumný (I)
Specialista finančního controllingu;103341;
Účetní metodik;103342;
Finanční auditor;5704;Intelektuálně-výzkumný (I)
Daňový specialista;101915;Intelektuálně-výzkumný (I)
Mzdová účetní;101758;
Personalista;102138;
Samostatný účetní;102123;
Pracovník správy pohledávek;103343;
Správce;5592;
Správce majetku;103344;
Technickoadministrativní pracovník;103345;
Zastavárník;7784;Podnikatelský (E)
Aukcionář, dražebník;7782;Podnikatelský (E)
Manažer zahraničního obchodu;102015;
Pomocný pracovník v obchodě;102035;
Skladník;102788;
Obchodník;102926;
Specialista merchandisingu;102753;
Realitní makléř;102054;
Vedoucí maloobchodní provozovny;103346;
Vedoucí velkoobchodní provozovny;103347;
Analytik obchodní provozovny;102771;
Specialista marketingu;103348;
Knihkupec;103349;
Starožitník;103350;
Inspektor prodejen;103351;
Oblastní manažer velkoobchodu pro svěřený region;103352;
Obalový technik;7293;Prakticko-technický (R)
Obchodní referent;102018;
Vrchní inspektor - Lektor - instruktor;103353;
Rotmistr ozbrojených sil ČR;103354;
Nadrotmistr ozbrojených sil ČR;103357;
Tester automatizovaného testování;103358;
Generální ředitel;30658;Podnikatelský (E)
Praporčík ozbrojených sil ČR;103359;
Nadpraporčík ozbrojených sil ČR;103360;
Štábní praporčík ozbrojených sil ČR;103361;
Poručík ozbrojených sil ČR;103362;
Nadporučík ozbrojených sil ČR;103363;
Kapitán ozbrojených sil ČR;103364;
Pokus;103365;
Vedoucí týmu;101743;Podnikatelský (E)
Ředitel malé organizace;30659;Podnikatelský (E)
Policista – rada;103366;
Rada - manažer;103367;
Policista – vrchní komisař;103368;
Policista – vrchní inspektor;103369;
Vrchní komisař - kriminalistický expert;103370;
Vrchní komisař služby cizinecké policie;103371;
Vrchní komisař služby dopravní policie;103372;
Vrchní komisař služby pořádkové policie;103373;
Vrchní komisař služby kriminální policie a vyšetřování;103374;
Vrchní komisař služby pro zbraně a bezpečnostní materiál;103375;
Vrchní inspektor zásahové jednotky;103376;
Vrchní inspektor - operační důstojník;103377;
Vrchní inspektor - kriminalistický technik;103378;
Komisař - kriminalistický technik;103379;
Rada - příslušník štábu;103380;
Rada služby cizinecké policie;103381;
Rada služby dopravní policie;103382;
Rada služby kriminální policie a vyšetřování;103383;
Rada služby pořádkové policie;103384;
Rada - kriminalistický expert;103385;
Rada služby pro zbraně a bezpečnostní materiál;103386;
Elektromontér fotovoltaických systémů;101793;
Sociolog specialista;7739;Intelektuálně-výzkumný (I)
Kariérový poradce pro ohrožené, rizikové a znevýhodněné skupiny obyvatel;102333;
Kariérový poradce pro vzdělávací a profesní dráhu;102342;
Dělník pro recyklaci;102457;
Obsluha recyklačních zařízení;102966;
Pracovník recyklace;102967;
Technolog recyklace;102968;
Samostatný sociolog;30263;Intelektuálně-výzkumný (I)
Výškový specialista;185;Prakticko-technický (R)
Samostatný technik scénického osvětlení;5119;
Samostatný elektrotechnik audiovizuálních komunikačních prostředků a zařízení;103387;
Elektroinženýr konstruktér měřících přístrojů;103388;
Elektroinženýr konstruktér pro elektrické stroje, přístroje a zařízení;103389;
Inspektor specialista ICT;103390;
Vrchní komisař – specialista ICT;103391;
Policista – vrchní rada, vrchní státní rada;103392;
Vrchní rada, vrchní státní rada - manažer;103393;
Vrchní asistent služby cizinecké policie;103394;
Elektroinženýr dispečer;103395;Prakticko-technický (R)
Elektroinženýr investic a engineeringu;103396;Prakticko-technický (R)
Elektroinženýr pracovník řízení jakosti;103397;Prakticko-technický (R)
Elektroinženýr projektant;103398;Prakticko-technický (R)
Vrchní komisař - manažer;103399;
Vrchní komisař - příslušník štábu;103400;
Elektroinženýr technolog;103401;Prakticko-technický (R)
Elektroinženýr výzkumný a vývojový pracovník;103402;Prakticko-technický (R)
Samostatný elektrotechnik pro biomedicínské přístroje;103407;
Elektroinženýr pro biomedicínské stroje a přístroje;103408;
Samostatný elektrotechnik projektant měřících přístrojů;101957;
Samostatný elektrotechnik projektant pro automatickou identifikaci (RFID);101943;
Samostatný technik zvuku;5120;Prakticko-technický (R)
Elektromechanik v dole;101158;Prakticko-technický (R)
Elektrotechnik pro elektrické stroje, přístroje a zařízení;103416;
Elektrotechnik letadlových přístrojů;102300;Prakticko-technický (R)
Elektrotechnik měřících přístrojů;101955;Prakticko-technický (R)
Elektrotechnik pro automatickou identifikaci (RFID);101942;
Elektrotechnik zkušebny elektrických strojů a přístrojů;103148;
Mechatronik;102186;Prakticko-technický (R)
Elektrotechnik světlotechnických zabezpečovacích zařízení letišť;101958;Prakticko-technický (R)
Elektromontér pevných trakčních a silnoproudých zařízení;103124;Prakticko-technický (R)
Revizní technik chladicích a klimatizačních zařízení a tepelných čerpadel;102633;
Projektant instalací elektrických zařízení v těžbě;101272;Prakticko-technický (R)
Servisní technik klimatizace osobních automobilů;102622;
Elektromechanik číslicově řízených strojů;2078;Prakticko-technický (R)
Elektromechanik pro chemickotechnologická zařízení;102189;
Elektromechanik světlotechnických zabezpečovacích zařízení letišť;101954;Prakticko-technický (R)
Servisní mechanik „malých“ chladicích a klimatizačních zařízení a tepelných čerpadel;102116;
Servisní mechanik „velkých“ chladicích a klimatizačních zařízení a tepelných čerpadel;102117;
Montážní a pomocný pracovník v elektrotechnice;212;Prakticko-technický (R)
Elektrotechnik koncových vysokofrekvenčních zařízení;101959;
Montér inteligentních elektroinstalací;102370;Prakticko-technický (R)
Karierový poradce;103421;
Mechanik pneuservisu;102482;
Mechanik motocyklů;102509;
Mechanik pneuservisu;103422;
Elektrotechnik technolog;103420;
Administrativní pracovník;103423;Administrativně-správní (C)
Účetní;103424;
Personalista specialista;103425;
Dočasné povolání;103426;
Specialista hodnocení a odměňování zaměstnanců;102144;
Specialista náboru pracovních sil;102145;
Specialista pracovně právních vztahů;102146;
Specialista vzdělávání a rozvoje zaměstnanců;102148;
Asistentka;101696;
Firemní recepční;101697;
Fakturant;101916;
Odborný účetní;102124;
Pokladník;101917;
Pracovník pro evidenci zásob;101924;
Administrátor projektu;103427;
Správce IT pro malé a střední organizace;103428;
Operátor výpočetní techniky;5737;Prakticko-technický (R)
Správce aplikací;5757;Prakticko-technický (R)
Samostatný programátor;5779;Prakticko-technický (R)
Programátor analytik;5823;Intelektuálně-výzkumný (I)
Media buyer;103429;
Specialista služeb zákazníkům;103430;
Produktový specialista;102045;
Specialista pro podporu prodeje a tvorbu letákových akcí;102997;Prakticko-technický (R)
Mediální plánovač;102486;
Nákupčí audio, video;102485;
Nákupčí pro internet, multimédia a nová média;102487;
Nákupčí tiskových médií;102491;
Pracovník monitoringu médií;102493;
Manažer call centra;101992;
Operátor zákaznické linky;102751;
Pracovník distančního zákaznického servisu;102742;Podnikatelský (E)
Školitel operátorů zákaznické linky;101993;
Systémový inženýr správy aplikací;5833;Intelektuálně-výzkumný (I)
Energetik specialista výroby tepelné energie;103431;
Energetik technik výroby tepelné energie;103432;
Správce řídicích systémů;103433;
Specialista IT;103434;
Pracovník bezpečnostního dohledového centra informačních systémů;103116;Prakticko-technický (R)
Analytik IT;103435;
Business analytik;101874;
Návrhář databází;102593;
Návrhář software;101800;
Samostatný technik IT;5811;Prakticko-technický (R)
Správce operačních systémů a sítí;5799;Prakticko-technický (R)
Podnikový architekt IT;102526;
Business Architect;103102;Intelektuálně-výzkumný (I)
Programátor;30122;Intelektuálně-výzkumný (I)
Technik PC a periférií;101891;
Správce databází;102642;
Správce báze znalostí;101742;
Nákupčí informačních a komunikačních technologií;102602;
Programátor PLC;103104;Prakticko-technický (R)
Administrátor a koordinátor elektronického katalogu zboží;102991;Prakticko-technický (R)
Manažer velkoobchodního skladu;103436;
Asistent služby cizinecké policie;103180;Prakticko-technický (R)
Mistr teplárny;30778;Prakticko-technický (R)
Technolog teplárny;30780;Prakticko-technický (R)
Dispečer teplárny;30779;Prakticko-technický (R)
Asistent služby dopravní policie;103181;Prakticko-technický (R)
Asistent služby pořádkové policie;103182;Prakticko-technický (R)
Bezpečnostní konzultant;102600;
Detektiv koncipient;30867;
Detektiv pro prošetřování událostí;102503;
Detektiv zpravodajský pracovník;102507;
Strážný Hradní stráže;103226;
Strážný ozbrojených sil ČR;103224;
